IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
39.120.214.134,26802,TRUE,HK:HKG246,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.73
121.125.215.217,29689,TRUE,HK:HKG247,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,80,6.72
116.122.120.234,28108,TRUE,HK:HKG248,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,6.71
58.231.161.155,22192,TRUE,HK:HKG249,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,102,6.71
121.125.215.217,19214,TRUE,HK:HKG250,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.7
222.235.135.123,19720,TRUE,HK:HKG251,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,105,6.7
211.117.167.131,16123,TRUE,HK:HKG252,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,83,6.69
211.179.70.112,19247,TRUE,HK:HKG253,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,83,6.68
222.234.105.56,13445,TRUE,HK:HKG254,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,101,6.68
118.217.254.146,15876,TRUE,HK:HKG255,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,101,6.68
175.124.91.153,30953,TRUE,HK:HKG256,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,87,6.68
118.217.254.146,31739,TRUE,HK:HKG257,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,95,6.67
211.243.77.40,12750,TRUE,HK:HKG258,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.66
39.124.231.44,20915,TRUE,HK:HKG259,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,104,6.66
121.125.215.217,30033,TRUE,HK:HKG260,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,73,6.65
222.232.58.94,28765,TRUE,HK:HKG261,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,84,6.63
39.124.70.190,24315,TRUE,HK:HKG262,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,83,6.63
114.205.34.118,18710,TRUE,HK:HKG263,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,6.63
211.177.246.100,10073,TRUE,HK:HKG264,HK,Asia Pacific,Hong Kong,1373394,Fifth Dog Network Limited,257,6.62
118.216.200.166,21143,TRUE,HK:HKG265,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,83,6.62
58.232.49.2,11534,TRUE,HK:HKG266,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,94,6.61
58.122.187.141,25716,TRUE,HK:HKG267,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,85,6.59
118.223.221.138,25864,TRUE,HK:HKG268,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,90,6.59
118.217.254.146,36878,TRUE,HK:HKG269,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,112,6.59
118.216.108.26,16871,TRUE,HK:HKG270,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,75,6.58
1.235.176.215,27031,TRUE,HK:HKG271,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,72,6.57
116.126.112.160,20938,TRUE,HK:HKG272,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,77,6.57
1.251.112.185,19177,TRUE,HK:HKG273,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.57
114.201.130.237,39265,TRUE,HK:HKG274,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,88,6.57
1.232.82.189,10809,TRUE,HK:HKG275,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,82,6.56
114.201.130.237,31626,TRUE,HK:HKG276,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,98,6.56
175.112.211.140,21340,TRUE,HK:HKG277,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,117,6.55
119.75.99.140,12407,TRUE,HK:HKG278,HK,Asia Pacific,Hong Kong,17854,SK Broadband Co Ltd,86,6.55
39.119.6.39,39553,TRUE,HK:HKG279,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,81,6.54
114.201.130.237,26664,TRUE,HK:HKG280,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,111,6.54
123.213.45.152,25342,TRUE,HK:HKG281,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,100,6.54
1.232.82.189,29199,TRUE,HK:HKG282,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,76,6.54
211.207.106.155,20707,TRUE,HK:HKG283,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,93,6.54
222.251.222.151,22097,TRUE,HK:HKG284,HK,Asia Pacific,Hong Kong,23563,SK Broadband Co Ltd,147,6.53
114.206.204.41,11426,TRUE,HK:HKG285,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,114,6.53
114.201.130.237,13370,TRUE,HK:HKG286,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,96,6.53
58.224.204.214,34710,TRUE,HK:HKG287,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,100,6.53
218.237.123.117,19296,TRUE,HK:HKG288,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,97,6.53
211.243.77.40,17779,TRUE,HK:HKG289,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,77,6.52
58.239.93.59,20165,TRUE,HK:HKG290,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,91,6.52
118.217.254.146,22025,TRUE,HK:HKG291,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.51
58.122.187.141,10624,TRUE,HK:HKG292,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,87,6.51
175.115.116.134,13825,TRUE,HK:HKG293,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,83,6.5
1.248.41.114,26804,TRUE,HK:HKG294,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,94,6.5
118.216.204.236,37747,TRUE,HK:HKG295,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,108,6.49
39.124.231.44,29999,TRUE,HK:HKG296,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,94,6.48
61.101.222.207,12406,TRUE,HK:HKG297,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,85,6.48
1.231.146.114,28728,TRUE,HK:HKG298,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,72,6.48
175.121.157.42,33764,TRUE,HK:HKG299,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,101,6.47
222.236.168.230,27245,TRUE,HK:HKG300,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,90,6.47
1.238.209.247,37264,TRUE,HK:HKG301,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,83,6.47
39.124.231.44,30267,TRUE,HK:HKG302,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,93,6.46
211.243.77.40,38262,TRUE,HK:HKG303,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,6.45
1.251.60.253,11750,TRUE,HK:HKG304,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,107,6.45
211.206.83.252,25077,TRUE,HK:HKG305,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,75,6.45
211.33.71.215,11138,TRUE,HK:HKG306,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,102,6.44
123.215.77.200,10244,TRUE,HK:HKG307,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,82,6.42
39.121.220.182,24931,TRUE,HK:HKG308,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,6.41
175.112.234.250,34868,TRUE,HK:HKG309,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,96,6.41
114.205.34.118,18994,TRUE,HK:HKG310,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,87,6.4
124.194.111.178,14000,TRUE,HK:HKG311,HK,Asia Pacific,Hong Kong,3786,LG DACOM Corporation,103,6.39
211.232.211.183,31013,TRUE,HK:HKG312,HK,Asia Pacific,Hong Kong,17854,SK Broadband Co Ltd,100,6.38
180.71.219.67,15815,TRUE,HK:HKG313,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.38
222.235.135.123,37020,TRUE,HK:HKG314,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,102,6.38
49.161.218.196,11285,TRUE,HK:HKG315,HK,Asia Pacific,Hong Kong,17858,LG POWERCOMM,137,6.37
110.12.188.72,39079,TRUE,HK:HKG316,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,6.37
211.243.77.40,18542,TRUE,HK:HKG317,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,88,6.36
1.231.146.114,14060,TRUE,HK:HKG318,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,95,6.36
58.231.161.155,33645,TRUE,HK:HKG319,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,115,6.36
39.116.185.111,32103,TRUE,HK:HKG320,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,100,6.36
39.124.231.44,39023,TRUE,HK:HKG321,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,102,6.32
39.116.71.182,38599,TRUE,HK:HKG322,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,113,6.32
114.206.204.41,36379,TRUE,HK:HKG323,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,108,6.32
211.179.70.112,25297,TRUE,HK:HKG324,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,84,6.31
118.223.171.250,28841,TRUE,HK:HKG325,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,110,6.3
123.213.45.152,15734,TRUE,HK:HKG326,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,104,6.29
1.243.188.136,14962,TRUE,HK:HKG327,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,91,6.28
1.235.176.215,15341,TRUE,HK:HKG328,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,80,6.27
175.114.193.209,37274,TRUE,HK:HKG329,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,95,6.23
39.120.214.134,24386,TRUE,HK:HKG330,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,6.23
222.237.202.177,10712,TRUE,HK:HKG331,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,76,6.2
61.254.205.175,36541,TRUE,HK:HKG332,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,85,6.2
211.179.49.130,22129,TRUE,HK:HKG333,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.19
211.33.71.215,29885,TRUE,HK:HKG334,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,6.18
118.216.67.83,39949,TRUE,HK:HKG335,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,113,6.18
203.123.219.172,16987,TRUE,HK:HKG336,HK,Asia Pacific,Hong Kong,17597,SK Broadband Co Ltd,94,6.17
1.236.248.109,32668,TRUE,HK:HKG337,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,80,6.17
58.238.77.178,23130,TRUE,HK:HKG338,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,85,6.17
222.236.136.212,21631,TRUE,HK:HKG339,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,95,6.16
58.231.121.107,23105,TRUE,HK:HKG340,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,96,6.16
180.65.81.9,20919,TRUE,HK:HKG341,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.15
1.248.65.59,32798,TRUE,HK:HKG342,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,85,6.13
124.137.174.42,18825,TRUE,HK:HKG343,HK,Asia Pacific,Hong Kong,38117,jin san cable net company ltd,98,6.13
58.239.209.98,14919,TRUE,HK:HKG344,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,100,6.12
1.235.176.215,37112,TRUE,HK:HKG345,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,82,6.11
1.243.52.80,15865,TRUE,HK:HKG346,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,90,6.11
39.120.214.134,13702,TRUE,HK:HKG347,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,91,6.1
58.122.187.141,11341,TRUE,HK:HKG348,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,6.09
218.239.129.214,34567,TRUE,HK:HKG349,HK,Asia Pacific,Hong Kong,1568264,HGC Global Communications Limited,115,6.08
1.232.82.189,11039,TRUE,HK:HKG350,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,80,6.08
121.124.114.17,11560,TRUE,HK:HKG351,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,85,6.07
175.124.91.153,23597,TRUE,HK:HKG352,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,6.05
1.251.140.54,17378,TRUE,HK:HKG353,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,87,6.05
1.241.218.157,12780,TRUE,HK:HKG354,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,79,6.03
39.124.70.190,36579,TRUE,HK:HKG355,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,93,6.03
1.235.176.215,20614,TRUE,HK:HKG356,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,89,6.03
1.251.112.185,18362,TRUE,HK:HKG357,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,95,6.02
211.243.107.157,19575,TRUE,HK:HKG358,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,74,6.02
121.124.114.17,27857,TRUE,HK:HKG359,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,107,6.01
154.204.60.218,29876,TRUE,HK:HKG360,HK,Asia Pacific,Hong Kong,139659,LUCIDACLOUD LIMITED,80,6.01
1.241.49.215,36958,TRUE,HK:HKG361,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,85,6
58.231.55.80,34199,TRUE,HK:HKG362,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,98,5.98
39.120.132.235,31960,TRUE,HK:HKG363,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,75,5.98
211.172.136.38,23357,TRUE,HK:HKG364,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,94,5.97
114.201.84.248,26622,TRUE,HK:HKG365,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,81,5.96
39.113.220.231,15155,TRUE,HK:HKG366,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,104,5.95
39.116.71.182,25731,TRUE,HK:HKG367,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,91,5.95
58.230.183.96,35433,TRUE,HK:HKG368,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,112,5.94
175.124.91.153,11948,TRUE,HK:HKG369,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,87,5.9
183.94.30.165,25669,TRUE,HK:HKG370,HK,Asia Pacific,Hong Kong,4837,CHINA UNICOM China169 Backbone,18,5.89
83.147.14.92,9527,TRUE,HK:HKG371,HK,Asia Pacific,Hong Kong,61112,AKILE LTD,185,5.89
61.98.185.140,12040,TRUE,HK:HKG372,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,90,5.89
123.214.37.132,12143,TRUE,HK:HKG373,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,95,5.88
115.140.58.54,16010,TRUE,HK:HKG374,HK,Asia Pacific,Hong Kong,17858,LG POWERCOMM,135,5.87
118.223.171.250,10421,TRUE,HK:HKG375,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,102,5.87
211.186.221.166,17451,TRUE,HK:HKG376,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,82,5.86
211.207.129.20,29376,TRUE,HK:HKG377,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,78,5.85
211.243.77.40,14892,TRUE,HK:HKG378,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,94,5.85
49.161.218.196,10244,TRUE,HK:HKG379,HK,Asia Pacific,Hong Kong,17858,LG POWERCOMM,123,5.84
175.118.80.147,13975,TRUE,HK:HKG380,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,83,5.84
211.204.122.231,16380,TRUE,HK:HKG381,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,93,5.83
116.121.213.174,11973,TRUE,HK:HKG382,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,97,5.83
58.224.204.214,18634,TRUE,HK:HKG383,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,105,5.82
211.117.167.131,22950,TRUE,HK:HKG384,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,101,5.81
114.205.34.118,18344,TRUE,HK:HKG385,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,88,5.8
39.118.174.54,33513,TRUE,HK:HKG386,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,105,5.8
58.230.183.96,33677,TRUE,HK:HKG387,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,105,5.8
61.98.190.141,30897,TRUE,HK:HKG388,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,96,5.79
58.233.215.231,34495,TRUE,HK:HKG389,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,84,5.78
211.212.43.153,11798,TRUE,HK:HKG390,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,71,5.77
118.216.200.166,38324,TRUE,HK:HKG391,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,99,5.77
218.237.123.117,29455,TRUE,HK:HKG392,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,100,5.74
61.253.34.186,15196,TRUE,HK:HKG393,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,97,5.72
175.121.157.42,33370,TRUE,HK:HKG394,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,5.71
110.9.101.157,10458,TRUE,HK:HKG395,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,93,5.71
118.223.171.250,34992,TRUE,HK:HKG396,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,91,5.67
39.114.237.166,27986,TRUE,HK:HKG397,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,76,5.66
211.186.221.166,12815,TRUE,HK:HKG398,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,100,5.66
218.236.248.230,28494,TRUE,HK:HKG399,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,99,5.65
39.121.220.182,25634,TRUE,HK:HKG400,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,94,5.64
123.111.75.98,12540,TRUE,HK:HKG401,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,102,5.64
58.224.204.214,35049,TRUE,HK:HKG402,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,87,5.64
211.213.199.244,26463,TRUE,HK:HKG403,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,103,5.62
39.121.247.78,10020,TRUE,HK:HKG404,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,90,5.61
182.213.86.207,30005,TRUE,HK:HKG405,HK,Asia Pacific,Hong Kong,17858,LG POWERCOMM,108,5.6
39.120.77.105,10668,TRUE,HK:HKG406,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,82,5.6
115.140.58.54,12406,TRUE,HK:HKG407,HK,Asia Pacific,Hong Kong,17858,LG POWERCOMM,115,5.59
1.248.41.114,20201,TRUE,HK:HKG408,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,5.59
222.232.58.94,24078,TRUE,HK:HKG409,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,5.56
49.166.74.16,11300,TRUE,HK:HKG410,HK,Asia Pacific,Hong Kong,17858,LG POWERCOMM,152,5.55
61.254.67.106,39639,TRUE,HK:HKG411,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,79,5.55
1.248.65.59,21794,TRUE,HK:HKG412,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,5.53
211.203.37.223,27701,TRUE,HK:HKG413,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,74,5.52
39.114.198.93,15328,TRUE,HK:HKG414,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,102,5.52
118.219.166.120,18584,TRUE,HK:HKG415,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,101,5.51
49.172.123.110,18086,TRUE,HK:HKG416,HK,Asia Pacific,Hong Kong,17858,LG POWERCOMM,124,5.5
58.176.229.127,35002,TRUE,HK:HKG417,HK,Asia Pacific,Hong Kong,9269,Hong Kong Broadband Network Ltd.,78,5.5
222.237.202.177,32237,TRUE,HK:HKG418,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,77,5.49
218.232.46.4,14584,TRUE,HK:HKG419,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,130,5.48
121.124.114.17,22334,TRUE,HK:HKG420,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,102,5.47
154.3.37.101,44428,TRUE,HK:HKG421,HK,Asia Pacific,Hong Kong,1763134,Fifth Dog Network Limited,82,5.46
1.243.125.214,12322,TRUE,HK:HKG422,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,79,5.46
39.114.165.173,39076,TRUE,HK:HKG423,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,106,5.46
218.239.207.253,16374,TRUE,HK:HKG424,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,103,5.46
1.250.142.241,15658,TRUE,HK:HKG425,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,81,5.45
118.223.171.250,34457,TRUE,HK:HKG426,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,115,5.45
58.232.150.54,19735,TRUE,HK:HKG427,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,83,5.44
58.231.121.107,26244,TRUE,HK:HKG428,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,94,5.43
118.217.228.238,19510,TRUE,HK:HKG429,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,99,5.43
211.58.245.49,10238,TRUE,HK:HKG430,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,97,5.41
154.9.246.20,587,TRUE,HK:HKG431,HK,Asia Pacific,Hong Kong,55933,Cloudie Limited,46,5.4
39.113.220.231,24910,TRUE,HK:HKG432,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,116,5.36
221.138.1.99,36023,TRUE,HK:HKG433,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,80,5.36
1.232.82.189,32450,TRUE,HK:HKG434,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,104,5.35
39.121.247.78,34347,TRUE,HK:HKG435,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,111,5.33
1.236.248.109,13564,TRUE,HK:HKG436,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,91,5.31
114.201.130.237,21750,TRUE,HK:HKG437,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,121,5.29
1.241.86.138,37310,TRUE,HK:HKG438,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,88,5.29
219.248.62.241,30019,TRUE,HK:HKG439,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,71,5.26
124.137.174.42,38811,TRUE,HK:HKG440,HK,Asia Pacific,Hong Kong,38117,jin san cable net company ltd,105,5.26
116.121.213.174,11957,TRUE,HK:HKG441,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,96,5.26
112.222.129.170,12337,TRUE,HK:HKG442,HK,Asia Pacific,Hong Kong,3786,LG DACOM Corporation,122,5.25
1.241.218.157,13547,TRUE,HK:HKG443,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,81,5.25
43.249.172.15,443,TRUE,HK:HKG444,HK,Asia Pacific,Hong Kong,138415,Yancy Limited,37,5.24
116.121.213.174,26257,TRUE,HK:HKG445,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,103,5.23
38.106.23.161,8443,TRUE,HK:HKG446,HK,Asia Pacific,Hong Kong,55799,IPTELECOM ASIA,143,5.23
175.121.157.42,34435,TRUE,HK:HKG447,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,82,5.23
1.248.65.59,36981,TRUE,HK:HKG448,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,5.23
180.71.161.49,23379,TRUE,HK:HKG449,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,96,5.22
211.117.150.67,29167,TRUE,HK:HKG450,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,100,5.21
118.223.171.250,14172,TRUE,HK:HKG451,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,93,5.2
116.121.213.174,13242,TRUE,HK:HKG452,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,107,5.19
1.252.122.180,37517,TRUE,HK:HKG453,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,82,5.19
211.63.33.138,18023,TRUE,HK:HKG454,HK,Asia Pacific,Hong Kong,3786,LG DACOM Corporation,91,5.18
218.51.223.18,17704,TRUE,HK:HKG455,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,86,5.18
27.124.234.213,11121,TRUE,HK:HKG456,HK,Asia Pacific,Hong Kong,17573,SK Broadband Co Ltd,157,5.17
49.167.61.27,21280,TRUE,HK:HKG457,HK,Asia Pacific,Hong Kong,17858,LG POWERCOMM,145,5.15
1.248.65.59,30710,TRUE,HK:HKG458,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,101,5.14
121.125.162.32,21934,TRUE,HK:HKG459,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,112,5.14
58.239.209.98,24873,TRUE,HK:HKG460,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,5.14
222.236.136.212,28212,TRUE,HK:HKG461,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,95,5.13
118.217.228.238,34733,TRUE,HK:HKG462,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,5.13
39.114.237.166,28725,TRUE,HK:HKG463,HK,Asia Pacific,Hong Kong,9318,SK Broadband Co Ltd,92,5.12
