IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
121.180.7.7,10045,TRUE,US:LAX497,US,North America,Los Angeles,4766,Korea Telecom,298,1.58
59.4.59.224,15006,TRUE,US:LAX498,US,North America,Los Angeles,4766,Korea Telecom,290,1.58
112.162.177.241,10048,TRUE,US:LAX499,US,North America,Los Angeles,4766,Korea Telecom,290,1.58
222.108.34.137,10245,TRUE,US:LAX500,US,North America,Los Angeles,4766,Korea Telecom,279,1.58
183.100.156.9,20020,TRUE,US:LAX501,US,North America,Los Angeles,4766,Korea Telecom,289,1.57
125.136.51.241,10040,TRUE,US:LAX502,US,North America,Los Angeles,4766,Korea Telecom,313,1.57
165.154.206.81,587,TRUE,US:LAX503,US,North America,Los Angeles,142002,Scloud Pte Ltd,186,1.57
154.12.95.78,10023,TRUE,US:LAX504,US,North America,Los Angeles,8796,FD-298-8796,135,1.56
222.109.252.119,30452,TRUE,US:LAX505,US,North America,Los Angeles,4766,Korea Telecom,292,1.56
14.48.204.248,10073,TRUE,US:LAX506,US,North America,Los Angeles,4766,Korea Telecom,286,1.56
183.104.16.33,20082,TRUE,US:LAX507,US,North America,Los Angeles,4766,Korea Telecom,267,1.55
121.129.44.106,15555,TRUE,US:LAX508,US,North America,Los Angeles,4766,Korea Telecom,291,1.55
211.38.237.85,12399,TRUE,US:LAX509,US,North America,Los Angeles,4766,Korea Telecom,283,1.54
154.37.211.163,443,TRUE,US:LAX510,US,North America,Los Angeles,174,COGENT-174,158,1.54
222.102.78.227,11283,TRUE,US:LAX511,US,North America,Los Angeles,4766,Korea Telecom,279,1.54
38.76.145.178,443,TRUE,US:LAX512,US,North America,Los Angeles,174,COGENT-174,175,1.53
59.7.203.14,18077,TRUE,US:LAX513,US,North America,Los Angeles,4766,Korea Telecom,294,1.52
210.204.108.94,12140,TRUE,US:LAX514,US,North America,Los Angeles,4766,Korea Telecom,306,1.52
220.134.107.199,12413,TRUE,US:LAX515,US,North America,Los Angeles,3462,Data Communication Business Group,178,1.52
